user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name,cut,emotion_score
Cl_氯氯,543452706,19,1,210000,210800.0,老当益壮，宁移白首之心；穷且益坚，不坠青云之志,两次在现场听到眉南边啦！上次的时候还有疫情，上次的时候网易云还没版权,5967999605.0,5,2023-08-27 03:06:00,2023,8,27,3,543452706,辽宁省,两次 在 现场 听到 眉 南边 啦   上次 的 时候 还有 疫情   上次 的 时候 网易 云 还 没 版权,0.05742156710788071
七片尾曲,125564009,0,1,0,100.0,烟花会谢 笙歌会停,杭州现场，好汀！！！,5967876152.0,14,2023-08-26 22:45:00,2023,8,26,22,125564009,,杭州 现场   好 汀  ,0.5350888763639585
伴青山散雾,1502131567,15,1,320000,320500.0,玉兰花开了,有的调子像柠檬树,5967669667.0,0,2023-08-26 15:06:00,2023,8,26,15,1502131567,江苏省,有 的 调子 像 柠檬树,0.9983758938733139
贝昕emmm,8277553199,0,0,340000,340100.0,,家人们！后天中午离地十公分就出实体了！！！好激动！,5967661637.0,3,2023-08-26 14:44:00,2023,8,26,14,8277553199,安徽省,家 人们   后天 中午 离 地 十公分 就 出 实体 了   好 激动  ,0.44489063970758735
松子青柠,7793515302,0,2,340000,341500.0,天上宫阙琉璃，甚星甚宿，神仙何处，可曾听与君许凿凿之语？人间长风万里，何年何月，才见川止山行，相思得寄？雪覆少年矣。,琉璃灯盏酒泼纱幔，歌啊笑啊摇鬓边这句让我想到琵琶行里的钿头银篦击节碎，血色罗裙翻酒污。今年欢笑复明年，秋月春风等闲度,5967533477.0,11,2023-08-26 08:38:00,2023,8,26,8,7793515302,安徽省,琉璃 灯盏 酒泼 纱幔   歌 啊 笑 啊 摇 鬓边 这句 让 我 想到 琵琶行 里 的 钿 头 银 篦 击节 碎   血色 罗裙 翻 酒污   今年 欢笑 复明 年   秋月春风 等闲 度,0.19054854198187898
出不染而淤泥,8720514800,13,0,130000,130500.0,我见诸君多有病，料诸君见我应如是,(点头),5966325515.0,0,2023-08-24 08:11:00,2023,8,24,8,8720514800,河北省,  点头  ,0.8571428571428571
藏藏藏星,1383212658,0,2,370000,371500.0,,活用成什么呢，感觉就是很奇怪,5965999195.0,0,2023-08-23 16:47:00,2023,8,23,16,1383212658,山东省,活用 成 什么 呢   感觉 就是 很 奇怪,0.5398035978137361
沈念清,1469129243,20,2,130000,130100.0,热爱纯音乐和古风音乐，主推宝藏小众音乐收藏。可以唱歌、聊天、情感、树洞希望刷到我的每一个人，都会因为舒缓而温柔的音乐放松。音乐旋律更多的是 听你所听，想你所想。,好听,5964913001.0,1,2023-08-21 18:14:00,2023,8,21,18,1469129243,河北省,好听,0.33333333333333337
孙鑫76,8652036651,0,0,0,100.0,雨打胭脂泪，落痕本无伤。,很喜欢的声线，希望更有特色一点，留在曲中的眉眼之间。,5964554633.0,2,2023-08-20 23:36:00,2023,8,20,23,8652036651,,很 喜欢 的 声线   希望 更 有 特色 一点   留在 曲中 的 眉眼 之间  ,0.9727673337899573
夏天里的宅女,3314787126,0,0,110000,110101.0,,苏慧伦 lemon tree翻唱了丹麦原曲，这首歌又完全复制了lemon tree的第一句旋律。来，跟我唱：一个人孤单单的下午……。网络歌曲要都这么搞，乐坛还能有未来么？,5964098864.0,0,2023-08-20 01:01:00,2023,8,20,1,3314787126,北京市,苏慧伦   翻唱 了 丹麦 原曲   这 首歌 又 完全 复制 了   的 第一句 旋律   来   跟 我 唱   一个 人 孤单单 的 下午   网络 歌曲 要 都 这么 搞   乐坛 还 能 有 未来 么  ,0.999994325909246
老府先生啊,8272904151,20,1,430000,431100.0,补丁,感觉是一模一样,5963397392.0,0,2023-08-18 20:21:00,2023,8,18,20,8272904151,湖南省,感觉 是 一模一样,0.37654245059549496
老府先生啊,8272904151,20,1,430000,431100.0,补丁,确实，非常像,5963397241.0,0,2023-08-18 20:19:00,2023,8,18,20,8272904151,湖南省,确实   非常 像,0.6538461538461541
云村村民168310271753650,8544760528,0,0,370000,370800.0,,银临的声音真的是绝绝子，听的太舒服了，妙,5963130588.0,1,2023-08-18 10:59:00,2023,8,18,10,8544760528,山东省,银临 的 声音 真的 是 绝 绝子   听 的 太 舒服 了   妙,0.7020828844485069
在在不在乎,294232854,27,1,610000,610100.0,这不过是一个梦，我自己愿意的梦,惯得梦魂无拘检,5962964172.0,1,2023-08-18 01:55:00,2023,8,18,1,294232854,陕西省,惯得 梦魂 无拘 检,0.32727236396410775
观风亦止遇惊鸿,2133978180,22,0,410000,411400.0,天理无能，深渊腐朽，天下英雄唯老婆与老婆尔~,哇名字嘿嘿嘿，“那就呼唤我吧，诶嘿”“愿风神大人护佑（忽悠）你”,5962858346.0,0,2023-08-18 00:59:00,2023,8,18,0,2133978180,河南省,哇 名字 嘿嘿嘿   那 就 呼唤 我 吧   诶 嘿   愿 风神 大人 护佑   忽悠   你  ,0.7920497589259142
不做梦不行,541549799,19,2,0,100.0,一笑出门去，千里落花风,好听！,5962574738.0,1,2023-08-17 17:29:00,2023,8,17,17,541549799,,好听  ,0.33333333333333337
凌霄诗神,255292140,21,1,320000,321200.0,,词性活用啊,5962305229.0,0,2023-08-17 03:23:00,2023,8,17,3,255292140,江苏省,词性 活用 啊,0.9268310925436613
君子莫言情意重,252062511,0,1,220000,220100.0,,文化人上高速,5962145104.0,1,2023-08-16 21:51:00,2023,8,16,21,252062511,吉林省,文化 人上 高速,0.7192613729610214
岑吹,1737428579,17,2,330000,330300.0,“众生庸俗且可爱”,梦中思愁闹了金銮殿思凡烧了伽蓝院不拜奈何天,5962135868.0,2,2023-08-16 21:35:00,2023,8,16,21,1737428579,浙江省,梦 中思愁 闹 了 金銮殿 思凡 烧 了 伽蓝 院不拜 奈何 天,0.9984129740881263
猫猫嘴赛高bot,1625432744,19,2,440000,440500.0,?,才发现原来网易有了?,5962119757.0,1,2023-08-16 21:08:00,2023,8,16,21,1625432744,广东省,才 发现 原来 网易 有 了  ,0.2728549515872559
在在不在乎,294232854,27,1,610000,610100.0,这不过是一个梦，我自己愿意的梦,眉南齐西,5962004051.0,1,2023-08-16 17:07:00,2023,8,16,17,294232854,陕西省,眉 南齐 西,0.557937952549402
时雨秋风道尽凄凉画扇,1758328717,0,0,110000,110101.0,,999啦,5960782300.0,1,2023-08-14 18:47:00,2023,8,14,18,1758328717,北京市,  啦,0.5262327818078083
蓝二哥哥的夷陵小绿茶,1501693659,28,2,110000,110101.0,浮生不若梦，孤影照惊鸿,前奏和柠檬树确实挺像的,5960702584.0,6,2023-08-14 15:57:00,2023,8,14,15,1501693659,北京市,前奏 和 柠檬树 确实 挺 像 的,0.9988685385242428
尕尕_C,1457540843,25,2,130000,130100.0,,欢喜冤家不相见，恩爱夫妻近至远，不如 且看淡 且留连。没有人喜欢这几句嘛,5960479218.0,3,2023-08-14 03:00:00,2023,8,14,3,1457540843,河北省,欢喜冤家 不 相见   恩爱夫妻 近至 远   不如   且 看淡   且 留连   没有 人 喜欢 这 几句 嘛,0.9726704361861976
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,你牛[强],5959194390.0,0,2023-08-11 20:37:00,2023,8,11,20,3397994055,海南省,你 牛   强  ,0.7580116083139204
大剪纸,312358590,29,0,0,100.0,←不会做后期的哑巴画手没长好甲状腺。,意满离……,5958603149.0,2,2023-08-11 10:51:00,2023,8,11,10,312358590,,意满离  ,0.5637694292803593
繁露未霜,619329673,0,2,0,100.0,,我也就感觉有种熟悉感，但没想起来，觉得那段很有感觉，看到你的评论才想起来。,5958169491.0,3,2023-08-10 20:05:00,2023,8,10,20,619329673,,我 也 就 感觉 有种 熟悉 感   但 没想 起来   觉得 那段 很 有 感觉   看到 你 的 评论 才 想 起来  ,0.9674634003160683
为什么君瞎,1322040997,0,1,0,100.0,从此无心爱良夜，任他明月下西楼。,因此，“眉南边陲”被用来比喻一种理想化的人格特质，代表了人们对于平和、宁静、安逸生活的向往和追求,5958101525.0,82,2023-08-10 18:03:00,2023,8,10,18,1322040997,,因此   眉南 边陲   被 用来 比喻 一种 理想化 的 人格特质   代表 了 人们 对于 平和   宁静   安逸 生活 的 向往 和 追求,0.9999677487962022
秋月怀榆,1557272198,17,1,420000,420100.0,,999+大业完成[可爱],5958092235.0,3,2023-08-10 17:44:00,2023,8,10,17,1557272198,湖北省,  大业 完成   可爱  ,0.7921244624821236
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958091215.0,1,2023-08-10 17:44:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958090282.0,1,2023-08-10 17:44:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958090279.0,1,2023-08-10 17:44:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958090276.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958092206.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958092203.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958089538.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958090258.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958090254.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958094155.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958094149.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958091189.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958090243.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958091185.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958093159.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958094133.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958094129.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958091175.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958091173.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958091165.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958094117.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958093134.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,1,5958094109.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省, ,0.5262327818078083
秋月怀榆,1557272198,17,1,420000,420100.0,,刷评论刷评论,5958094103.0,1,2023-08-10 17:43:00,2023,8,10,17,1557272198,湖北省,刷 评论 刷 评论,0.013755268164558632
宇多田罗迦南,369933853,0,1,350000,350100.0,励志要温润如玉,这首咋那么少人评论,5957857279.0,1,2023-08-10 07:57:00,2023,8,10,7,369933853,福建省,这首 咋 那么 少人 评论,0.4901645862876399
泛泛归舟,1445395080,0,2,0,100.0,乔,助攻999+,5957519981.0,1,2023-08-09 16:46:00,2023,8,9,16,1445395080,,助攻  ,0.8182313426953005
发发发发发法,2031880242,0,1,320000,321200.0,,加一,5957458601.0,0,2023-08-09 14:28:00,2023,8,9,14,2031880242,江苏省,加一,0.483455882352941
黑色梦中仙儿,79312863,33,2,140000,140100.0,后来许多人问我一个人夜晚踟蹰路上的心情，我想起的却不是孤单和路长，而是波澜壮阔的海和天空中闪耀的星光。,眉眼之间尽是风流[多多大笑],5957129032.0,2,2023-08-08 22:20:00,2023,8,8,22,79312863,山西省,眉眼 之间 尽 是 风流   多多 大笑  ,0.6074860297327186
是老避雷针哦,552945958,19,1,320000,320500.0,这个人很懒，但还是打了这段字,有几句是真的像lemon tree啊，[惶恐][惶恐],5957040857.0,44,2023-08-08 19:47:00,2023,8,8,19,552945958,江苏省,有 几句 是 真的 像   啊   惶恐   惶恐  ,0.4877156304431107
仴只想静静别问静静是谁,1319169308,0,1,320000,320800.0,月色与雪色之间@你是第三种绝色一个惊艳了时光一个温柔了岁月雷火剑 是我霸霸,时隔若干年，，再遇华语?,5957037176.0,1,2023-08-08 19:41:00,2023,8,8,19,1319169308,江苏省,时隔 若干年   再遇 华语  ,0.6081302219938691
烧烤akon,1445256107,0,1,320000,320700.0,,[心心][心心][心心],5956796102.0,1,2023-08-08 10:41:00,2023,8,8,10,1445256107,江苏省,  心 心   心 心   心 心  ,0.9985752743651214
捡破烂的红领巾,1295694156,0,2,510000,510100.0,天地一沙雕,真的很爱这首[亲亲],5956559746.0,1,2023-08-07 22:18:00,2023,8,7,22,1295694156,四川省,真的 很爱 这首   亲亲  ,0.8905722756765807
Ting_aqw,501094091,22,2,1000000,1010000.0,。。。,有句诗词是“夜凉人与月婵娟”，个人感觉是与月共婵娟的意味,5956471072.0,32,2023-08-07 19:53:00,2023,8,7,19,501094091,,有句 诗词 是   夜凉 人 与 月 婵娟   个人感觉 是 与 月 共 婵娟 的 意味,0.9944323667742251
梦境溺亡,494015790,33,2,0,100.0,Emo变少啦！,给我?！！！！怎么不?,5956166836.0,1,2023-08-07 16:40:00,2023,8,7,16,494015790,,给 我   怎么 不  ,0.3693910911319984
剑芒绽,1408333887,17,2,500000,500101.0,仙剑剑芒绽放，彰显正道正气，释放古老气芒，日曜苍穹，明矣完美乾坤。,这首歌有点缠绵，又有点刚烈,5955507029.0,14,2023-08-06 14:02:00,2023,8,6,14,1408333887,重庆市,这 首歌 有点 缠绵   又 有点 刚烈,0.9445932301552338
糊涂5326,1769844450,0,2,320000,320100.0,,同感，感觉是一模一样…,5955467064.0,0,2023-08-06 12:20:00,2023,8,6,12,1769844450,江苏省,同感   感觉 是 一模一样  ,0.26605275028675623
sorryGoodbye-,294635330,22,2,1000000,1007800.0,I can't feel your red，why can't you into my blue,沦陷了沦陷了三天了?,5955063079.0,1,2023-08-05 17:37:00,2023,8,5,17,294635330,,沦陷 了 沦陷 了 三天 了  ,0.8979251886799018
seer110,115157556,0,0,370000,370600.0,,哈哈哈哈哈哈,5955059013.0,1,2023-08-05 17:21:00,2023,8,5,17,115157556,山东省,哈哈哈 哈哈哈,0.9751349273004098
falling777777,7812135921,0,2,440000,441900.0,,[大笑][色]很喜欢,5955041961.0,1,2023-08-05 16:41:00,2023,8,5,16,7812135921,广东省,  大笑   色   很 喜欢,0.7148847247046042
_言_叶,1418707554,0,2,360000,360100.0,,沧海桑田，何谓清浊，都不及杯盏与月色,5955037809.0,2,2023-08-05 16:29:00,2023,8,5,16,1418707554,江西省,沧海桑田   何谓 清浊   都 不及 杯 盏 与 月色,0.7647418000865877
海泽儿,1548704513,0,2,370000,370200.0,,和柠檬树一样呀，前奏,5955031359.0,0,2023-08-05 16:18:00,2023,8,5,16,1548704513,山东省,和 柠檬树 一样 呀   前奏,0.9951434567033868
符瑶瑶瑶瑶瑶,1880874048,0,2,0,100.0,,我宣布  这是今年最爱 没有之一[星星眼],5955027536.0,3,2023-08-05 16:15:00,2023,8,5,16,1880874048,,我 宣布   这是 今年 最 爱   没有 之一   星星 眼  ,0.7960168485613989
玉鳞扰烟霞之煜-青鸾夺朝露之清,8034677348,0,0,1000000,1002000.0,,可以扒谱  那两句主旋律走向都不一样  可以很像但绝不是抄袭  可以完全相信银临[亲亲],5954983002.0,0,2023-08-05 14:13:00,2023,8,5,14,8034677348,,可以 扒 谱   那 两句 主旋律 走向 都 不 一样   可以 很 像 但 绝不 是 抄袭   可以 完全 相信 银临   亲亲  ,0.8129892531954152
玉鳞扰烟霞之煜-青鸾夺朝露之清,8034677348,0,0,1000000,1002000.0,,可以扒谱  那两句主旋律走向都不一样  可以很像但绝不是抄袭  可以完全相信银临[亲亲],5954981220.0,1,2023-08-05 14:12:00,2023,8,5,14,8034677348,,可以 扒 谱   那 两句 主旋律 走向 都 不 一样   可以 很 像 但 绝不 是 抄袭   可以 完全 相信 银临   亲亲  ,0.8129892531954152
晚风_爱意_琉璃,3859964963,0,1,0,100.0,伸出手就能触及，那温暖的未来。,临子冲冲冲,5954263836.0,1,2023-08-04 08:04:00,2023,8,4,8,3859964963,,临子 冲冲 冲,0.4737672181921917
思譩,1434630902,18,2,440000,440100.0,,好听啊啊啊啊啊,5953962114.0,1,2023-08-03 19:38:00,2023,8,3,19,1434630902,广东省,好听 啊啊啊 啊 啊,0.574549474228723
a二三三a,1295997064,0,1,500000,500101.0,,柠檬树是什么意思,5953890421.0,0,2023-08-03 17:07:00,2023,8,3,17,1295997064,重庆市,柠檬树 是 什么 意思,0.9956255373934796
北上15公里,1773191612,16,2,420000,420600.0,春天离开的速度，是每日北上15公里,长江后浪推前浪，世上新人胜旧人,5952657407.0,3,2023-08-01 18:25:00,2023,8,1,18,1773191612,湖北省,长江后浪推前浪   世上 新人 胜 旧人,0.9920056847113499
